Date,Open,High,Low,Close
2015-11-15,1.07397,1.07452,1.06868,1.07001
2015-11-16,1.07002,1.0758,1.06745,1.06871
2015-11-17,1.06873,1.06906,1.06308,1.0643
2015-11-18,1.0643,1.06923,1.06168,1.06712
2015-11-19,1.06712,1.07629,1.06671,1.07258
2015-11-20,1.07258,1.07281,1.06398,1.0645
2015-11-22,1.06383,1.0646,1.06353,1.06372
2015-11-23,1.06375,1.06567,1.05926,1.06364
2015-11-24,1.06363,1.06734,1.06196,1.06428
2015-11-25,1.06427,1.06892,1.0566,1.06229
2015-11-26,1.06228,1.06272,1.05999,1.06063
2015-11-27,1.06063,1.0638,1.05684,1.05923
2015-11-29,1.05883,1.05939,1.05817,1.0583
2015-11-30,1.05831,1.0595,1.05579,1.05698
2015-12-01,1.05696,1.0637,1.05632,1.06262
2015-12-02,1.06263,1.06324,1.05508,1.06104
2015-12-03,1.06105,1.09812,1.0522,1.09177
2015-12-04,1.09176,1.09562,1.08361,1.08818
2015-12-06,1.08703,1.08871,1.08684,1.08809
2015-12-07,1.0881,1.08811,1.0796,1.08335
2015-12-08,1.08336,1.09023,1.08301,1.08923
2015-12-09,1.08922,1.10426,1.08791,1.10147
2015-12-10,1.10149,1.10214,1.09252,1.09468
2015-12-11,1.09468,1.10307,1.09265,1.09928
2015-12-13,1.09836,1.09926,1.09673,1.09804
2015-12-14,1.09804,1.10485,1.09455,1.09912
2015-12-15,1.09912,1.10596,1.09046,1.09338
2015-12-16,1.09338,1.10116,1.08658,1.08732
2015-12-17,1.08735,1.08875,1.08026,1.08426
2015-12-18,1.08428,1.08745,1.08049,1.08632
2015-12-20,1.08539,1.08751,1.08483,1.08695
2015-12-21,1.08695,1.09389,1.08479,1.09108
2015-12-22,1.0911,1.09842,1.09022,1.09486
2015-12-23,1.09485,1.09528,1.087,1.0908
2015-12-24,1.09081,1.09677,1.0908,1.09665
2015-12-25,1.09667,1.09734,1.09431,1.09646
2015-12-27,1.09528,1.09703,1.09479,1.09637
2015-12-28,1.09642,1.09923,1.09559,1.09745
2015-12-29,1.09746,1.09917,1.08991,1.09256
2015-12-30,1.09256,1.09436,1.0902,1.0935
2015-12-31,1.09349,1.09372,1.08529,1.08545
2016-01-03,1.0873,1.0873,1.08451,1.08516
2016-01-04,1.08515,1.09463,1.07812,1.08237
2016-01-05,1.08239,1.08388,1.07107,1.07502
2016-01-06,1.07503,1.07993,1.07148,1.07766
2016-01-07,1.07766,1.09401,1.0771,1.09255
2016-01-08,1.09255,1.09299,1.08033,1.09235
2016-01-10,1.09172,1.09697,1.09172,1.09371
2016-01-11,1.09371,1.09454,1.08479,1.08563
2016-01-12,1.08562,1.09002,1.08197,1.0843
2016-01-13,1.0843,1.08885,1.08049,1.08853
2016-01-14,1.08854,1.09432,1.08346,1.0857
2016-01-15,1.0857,1.09846,1.08563,1.0915
2016-01-17,1.09218,1.09276,1.09073,1.09183
2016-01-18,1.09183,1.09237,1.08689,1.08925
2016-01-19,1.08925,1.09389,1.08595,1.09105
2016-01-20,1.09106,1.0976,1.08732,1.08746
2016-01-21,1.08745,1.0921,1.0778,1.0858
2016-01-22,1.08581,1.08629,1.07892,1.07947
2016-01-24,1.07913,1.07977,1.07893,1.07971
2016-01-25,1.0797,1.08569,1.07899,1.08524
2016-01-26,1.08523,1.08743,1.08187,1.08617
2016-01-27,1.08616,1.09164,1.08507,1.0902
2016-01-28,1.0902,1.09676,1.08697,1.09352
2016-01-29,1.09353,1.09485,1.081,1.083
2016-01-31,1.0831,1.0834,1.08147,1.08248
2016-02-01,1.08253,1.09128,1.08242,1.08958
2016-02-02,1.08957,1.09399,1.08924,1.09184
2016-02-03,1.09187,1.11455,1.09038,1.10929
2016-02-04,1.10928,1.12389,1.10696,1.11994
2016-02-05,1.11994,1.1247,1.11088,1.11561
2016-02-07,1.1142,1.11486,1.11417,1.11434
2016-02-08,1.11434,1.12159,1.10865,1.1189
2016-02-09,1.1189,1.13379,1.11624,1.1288
2016-02-10,1.1288,1.13115,1.11606,1.12838
2016-02-11,1.12839,1.13762,1.12741,1.13159
2016-02-12,1.13161,1.13338,1.12141,1.12532
2016-02-14,1.12347,1.12499,1.12156,1.12232
2016-02-15,1.12232,1.12389,1.1128,1.11762
2016-02-16,1.11762,1.11931,1.11242,1.11429
2016-02-17,1.1143,1.1179,1.1106,1.11204
2016-02-18,1.11205,1.11497,1.1071,1.11075
2016-02-19,1.11075,1.11392,1.10669,1.11284
2016-02-21,1.11103,1.11246,1.11101,1.11218
2016-02-22,1.11221,1.11238,1.10032,1.10251
2016-02-23,1.10251,1.10527,1.09901,1.10234
2016-02-24,1.10232,1.10461,1.09573,1.1014
2016-02-25,1.1014,1.10498,1.09867,1.10231
2016-02-26,1.10231,1.10683,1.09116,1.093
2016-02-28,1.09159,1.09287,1.09117,1.09244
2016-02-29,1.09243,1.09625,1.08593,1.08853
2016-03-01,1.08853,1.08935,1.08342,1.08761
2016-03-02,1.0876,1.08809,1.08255,1.08692
2016-03-03,1.08693,1.09727,1.08536,1.09455
2016-03-04,1.09456,1.10434,1.09034,1.10055
2016-03-06,1.09886,1.09972,1.0988,1.09913
2016-03-07,1.09913,1.10258,1.094,1.10123
2016-03-08,1.10123,1.10578,1.09936,1.10002
2016-03-09,1.10001,1.10349,1.09461,1.09858
2016-03-10,1.09859,1.12179,1.08222,1.11763
2016-03-11,1.11763,1.12096,1.10803,1.11468
2016-03-13,1.11355,1.11763,1.11339,1.11651
2016-03-14,1.11651,1.11666,1.10779,1.10999
2016-03-15,1.11,1.11248,1.10719,1.1107
2016-03-16,1.11071,1.12421,1.10579,1.12161
2016-03-17,1.12161,1.13425,1.12055,1.13152
2016-03-18,1.13151,1.13368,1.12562,1.12696
2016-03-20,1.12575,1.12809,1.12575,1.12744
2016-03-21,1.12744,1.12848,1.1233,1.12349
2016-03-22,1.1235,1.12599,1.11885,1.12211
2016-03-23,1.12211,1.12211,1.11594,1.11779
2016-03-24,1.11778,1.11877,1.11442,1.11644
2016-03-25,1.11644,1.11757,1.11529,1.11624
2016-03-27,1.11615,1.11665,1.11559,1.11571
2016-03-28,1.11572,1.12198,1.1153,1.12007
2016-03-29,1.12007,1.13033,1.1169,1.12892
2016-03-30,1.12893,1.13654,1.12863,1.13327
2016-03-31,1.13326,1.14118,1.13101,1.13786
2016-04-01,1.13785,1.14379,1.13347,1.13899
2016-04-03,1.13999,1.14,1.13878,1.13946
2016-04-04,1.13952,1.14125,1.13574,1.13865
2016-04-05,1.13857,1.1405,1.13359,1.13805
2016-04-06,1.13805,1.14316,1.13266,1.14001
2016-04-07,1.14002,1.14539,1.13376,1.13668
2016-04-08,1.13667,1.14193,1.13491,1.1395
2016-04-10,1.14127,1.14144,1.13957,1.14047
2016-04-11,1.14047,1.14473,1.13723,1.14102
2016-04-12,1.14101,1.14649,1.13453,1.13831
2016-04-13,1.1383,1.13912,1.12682,1.12779
2016-04-14,1.12779,1.12948,1.12339,1.12651
2016-04-15,1.1265,1.13169,1.12457,1.12823
2016-04-17,1.13002,1.13018,1.1289,1.12975
2016-04-18,1.12978,1.13321,1.12737,1.13077
2016-04-19,1.13078,1.13845,1.13034,1.13583
2016-04-20,1.13583,1.13876,1.12905,1.13022
2016-04-21,1.13024,1.13981,1.12699,1.12902
2016-04-22,1.12902,1.13087,1.12181,1.12227
2016-04-24,1.12162,1.12338,1.1215,1.12312
2016-04-25,1.12312,1.12781,1.12235,1.12664
2016-04-26,1.12663,1.13397,1.12562,1.12959
2016-04-27,1.12959,1.1361,1.12715,1.13264
2016-04-28,1.13264,1.13679,1.12959,1.13571
2016-04-29,1.13569,1.14592,1.13562,1.14464
2016-05-01,1.14593,1.14659,1.14528,1.14608
2016-05-02,1.14608,1.1536,1.14482,1.15234
2016-05-03,1.15232,1.16162,1.14929,1.15008
2016-05-04,1.1501,1.15294,1.14661,1.1491
2016-05-05,1.14908,1.14938,1.13859,1.14004
2016-05-06,1.14004,1.14802,1.13866,1.14021
2016-05-08,1.13936,1.14008,1.13838,1.13853
2016-05-09,1.13857,1.14199,1.13753,1.13832
2016-05-10,1.13831,1.14098,1.13587,1.1373
2016-05-11,1.13732,1.14466,1.13724,1.1424
2016-05-12,1.1424,1.14291,1.13706,1.13742
2016-05-13,1.13741,1.13785,1.1283,1.13097
2016-05-15,1.131,1.13195,1.13021,1.13172
2016-05-16,1.13173,1.13422,1.13029,1.13151
2016-05-17,1.13151,1.13487,1.1302,1.1314
2016-05-18,1.13141,1.13161,1.12141,1.12195
2016-05-19,1.12196,1.12299,1.11801,1.12019
2016-05-20,1.1202,1.12375,1.11963,1.12222
2016-05-22,1.12081,1.12229,1.12081,1.12204
2016-05-23,1.12204,1.12428,1.11875,1.12129
2016-05-24,1.12131,1.12271,1.11324,1.11352
2016-05-25,1.11352,1.11669,1.11289,1.11549
2016-05-26,1.11549,1.12168,1.11542,1.11915
2016-05-27,1.11915,1.12007,1.11109,1.11116
2016-05-29,1.11126,1.11154,1.11068,1.11082
2016-05-30,1.1108,1.11495,1.10978,1.11475
2016-05-31,1.11476,1.11734,1.11222,1.11342
2016-06-01,1.11339,1.11939,1.11141,1.11875
2016-06-02,1.11874,1.12199,1.11453,1.11515
2016-06-03,1.11516,1.13736,1.11367,1.13658
2016-06-05,1.13533,1.13715,1.13448,1.13512
2016-06-06,1.13511,1.13926,1.13263,1.13627
2016-06-07,1.13628,1.13804,1.13386,1.13557
2016-06-08,1.13557,1.14106,1.13545,1.14024
2016-06-09,1.14026,1.14155,1.13056,1.13097
2016-06-10,1.13098,1.13214,1.12452,1.12498
2016-06-12,1.1248,1.1253,1.12339,1.12381
2016-06-13,1.12379,1.13028,1.12323,1.12877
2016-06-14,1.12877,1.12985,1.11889,1.12103
2016-06-15,1.12103,1.12975,1.11897,1.12611
2016-06-16,1.1261,1.12949,1.1131,1.12696
2016-06-17,1.12714,1.12962,1.12231,1.12732
2016-06-19,1.13285,1.13579,1.13085,1.13469
2016-06-20,1.13468,1.13824,1.1302,1.13216
2016-06-21,1.13216,1.13495,1.12401,1.12494
2016-06-22,1.12495,1.13475,1.12366,1.13256
2016-06-23,1.13257,1.14278,1.12693,1.13328
2016-06-24,1.13332,1.13372,1.09116,1.10913
2016-06-26,1.10073,1.10748,1.10072,1.10392
2016-06-27,1.10395,1.10837,1.09709,1.10137
2016-06-28,1.10136,1.11116,1.10128,1.10753
2016-06-29,1.10753,1.11303,1.10494,1.1122
2016-06-30,1.11221,1.11545,1.10241,1.11049
2016-07-01,1.11029,1.11693,1.1072,1.11365
2016-07-03,1.11253,1.1137,1.1125,1.11273
2016-07-04,1.11273,1.11595,1.10979,1.11444
2016-07-05,1.11443,1.11863,1.10581,1.10635
2016-07-06,1.10634,1.11116,1.10291,1.10968
2016-07-07,1.10968,1.11072,1.10526,1.10636
2016-07-08,1.10634,1.11201,1.10018,1.10497
2016-07-10,1.10456,1.10532,1.10419,1.10439
2016-07-11,1.10439,1.10746,1.10159,1.10567
2016-07-12,1.10567,1.11259,1.10521,1.106
2016-07-13,1.106,1.11199,1.1042,1.10949
2016-07-14,1.10948,1.11648,1.10884,1.11062
2016-07-15,1.11062,1.11488,1.10248,1.10295
2016-07-17,1.10454,1.10605,1.10446,1.10558
2016-07-18,1.10561,1.10842,1.10376,1.10682
2016-07-19,1.10681,1.10804,1.1,1.10135
2016-07-20,1.10135,1.10301,1.09815,1.10163
2016-07-21,1.10163,1.10599,1.09796,1.1032
2016-07-22,1.1032,1.1041,1.09555,1.09754
2016-07-24,1.09713,1.09755,1.0963,1.0969
2016-07-25,1.0969,1.09987,1.09519,1.09891
2016-07-26,1.09891,1.10298,1.09783,1.09871
2016-07-27,1.09871,1.10737,1.09612,1.10671
2016-07-28,1.10671,1.11195,1.10591,1.10825
2016-07-29,1.10825,1.11974,1.10727,1.11726
2016-07-31,1.11726,1.11836,1.11656,1.11671
2016-08-01,1.11672,1.11814,1.11552,1.11669
2016-08-02,1.11669,1.12336,1.11622,1.12178
2016-08-03,1.12178,1.1219,1.11406,1.11501
2016-08-04,1.11501,1.11563,1.1114,1.11347
2016-08-05,1.11347,1.11612,1.10458,1.10854
2016-08-07,1.10777,1.10923,1.10777,1.10869
2016-08-08,1.10868,1.11049,1.10721,1.1085
2016-08-09,1.1085,1.11225,1.10705,1.11176
2016-08-10,1.11176,1.11914,1.1117,1.1185
2016-08-11,1.1185,1.11901,1.1135,1.11382
2016-08-12,1.11382,1.12213,1.11313,1.11621
2016-08-14,1.1167,1.11687,1.1157,1.11641
2016-08-15,1.11642,1.12034,1.11538,1.11818
2016-08-16,1.11819,1.13223,1.11774,1.12759
2016-08-17,1.12759,1.13159,1.12407,1.12989
2016-08-18,1.12989,1.13663,1.12951,1.13475
2016-08-19,1.13471,1.13488,1.13042,1.13216
2016-08-21,1.13088,1.13226,1.12943,1.12977
2016-08-22,1.12978,1.13306,1.1271,1.13172
2016-08-23,1.13171,1.13553,1.12996,1.13016
2016-08-24,1.13016,1.13115,1.12452,1.12609
2016-08-25,1.12609,1.12974,1.12592,1.12865
2016-08-26,1.12865,1.13408,1.11804,1.11951
2016-08-28,1.11752,1.12006,1.11752,1.11974
2016-08-29,1.11975,1.12077,1.1158,1.11904
2016-08-30,1.11904,1.11907,1.11321,1.11498
2016-08-31,1.11498,1.11654,1.11232,1.11571
2016-09-01,1.11564,1.12051,1.11276,1.11985
2016-09-02,1.11985,1.12521,1.11503,1.11539
2016-09-04,1.11559,1.11591,1.11528,1.1158
2016-09-05,1.1158,1.11824,1.11395,1.11504
2016-09-06,1.11504,1.12631,1.11409,1.12457
2016-09-07,1.12458,1.12714,1.1229,1.12381
2016-09-08,1.12381,1.13269,1.12345,1.12684
2016-09-09,1.12682,1.1285,1.11985,1.12318
2016-09-11,1.12343,1.12407,1.12293,1.12406
2016-09-12,1.12406,1.12684,1.12103,1.12404
2016-09-13,1.12404,1.12602,1.12039,1.12191
2016-09-14,1.12191,1.1274,1.12137,1.1245
2016-09-15,1.1245,1.12843,1.1219,1.12468
2016-09-16,1.12469,1.1248,1.11495,1.11509
2016-09-18,1.115,1.11608,1.11497,1.11577
2016-09-19,1.11576,1.11978,1.11507,1.11771
2016-09-20,1.11771,1.12134,1.11495,1.1153
2016-09-21,1.1153,1.11966,1.1123,1.1189
2016-09-22,1.1189,1.12573,1.11849,1.12081
2016-09-23,1.12081,1.12405,1.11938,1.12237
2016-09-25,1.12294,1.1241,1.12228,1.12373
2016-09-26,1.12373,1.12792,1.12211,1.125
2016-09-27,1.12501,1.12589,1.1191,1.1217
2016-09-28,1.1217,1.12369,1.1182,1.12233
2016-09-29,1.12233,1.12497,1.11968,1.12186
2016-09-30,1.12187,1.12507,1.11533,1.12414
2016-10-02,1.12287,1.12442,1.12272,1.12328
2016-10-03,1.12328,1.12416,1.12052,1.12091
2016-10-04,1.12093,1.12391,1.11379,1.12091
2016-10-05,1.12091,1.12333,1.11897,1.12059
2016-10-06,1.12059,1.12103,1.11252,1.11418
2016-10-07,1.11418,1.12051,1.11043,1.11986
2016-10-09,1.11815,1.12032,1.11799,1.11945
2016-10-10,1.11945,1.12003,1.11314,1.11405
2016-10-11,1.11405,1.11405,1.10488,1.10573
2016-10-12,1.10574,1.10611,1.10044,1.10103
2016-10-13,1.10103,1.10581,1.09855,1.10479
2016-10-14,1.1048,1.10565,1.09705,1.09715
2016-10-16,1.0969,1.09729,1.09653,1.09656
2016-10-17,1.09656,1.10141,1.09638,1.10109
2016-10-18,1.10107,1.10263,1.097,1.09746
2016-10-19,1.09746,1.10048,1.0955,1.09744
2016-10-20,1.09744,1.10392,1.09159,1.09293
2016-10-21,1.09293,1.09295,1.08592,1.08818
2016-10-23,1.08811,1.08843,1.08742,1.088
2016-10-24,1.088,1.08996,1.08596,1.08729
2016-10-25,1.0873,1.0905,1.08511,1.08861
2016-10-26,1.0886,1.09464,1.08744,1.09095
2016-10-27,1.09095,1.09422,1.08826,1.0897
2016-10-28,1.08971,1.09917,1.0895,1.09824
2016-10-30,1.09896,1.09912,1.09756,1.0982
2016-10-31,1.09821,1.09826,1.09359,1.09706
2016-11-01,1.09708,1.1069,1.09599,1.10553
2016-11-02,1.10555,1.1123,1.10496,1.10939
2016-11-03,1.1094,1.11259,1.10596,1.10995
2016-11-04,1.10994,1.11412,1.10798,1.11378
2016-11-06,1.10637,1.10994,1.10566,1.10945
2016-11-07,1.10946,1.11103,1.10274,1.1049
2016-11-08,1.10489,1.10669,1.10047,1.10177
2016-11-09,1.10178,1.12995,1.0907,1.09196
2016-11-10,1.09193,1.09537,1.08649,1.08873
2016-11-11,1.08873,1.09234,1.08303,1.08516
2016-11-13,1.0833,1.08401,1.08191,1.08226
2016-11-14,1.08226,1.08258,1.07091,1.07455
2016-11-15,1.07454,1.08166,1.07141,1.07244
2016-11-16,1.07244,1.07595,1.06661,1.07062
2016-11-17,1.07062,1.07455,1.06199,1.0622
2016-11-18,1.06219,1.06428,1.05692,1.05866
2016-11-20,1.05922,1.05944,1.05788,1.0583
2016-11-21,1.0583,1.06491,1.05829,1.06374
2016-11-22,1.06374,1.06579,1.05836,1.06332
2016-11-23,1.06332,1.06436,1.05263,1.05419
2016-11-24,1.05419,1.05852,1.0518,1.05601
2016-11-25,1.05601,1.06273,1.05384,1.05901
2016-11-27,1.06111,1.06111,1.05945,1.06091
2016-11-28,1.06089,1.06856,1.05636,1.06189
2016-11-29,1.06188,1.06542,1.05649,1.06472
2016-11-30,1.06472,1.06666,1.05527,1.05898
2016-12-01,1.05903,1.06688,1.05846,1.06621
2016-12-02,1.06621,1.06898,1.06253,1.06632
2016-12-04,1.06262,1.0627,1.05055,1.05675
2016-12-05,1.05675,1.07963,1.05374,1.07564
2016-12-06,1.07564,1.07853,1.06986,1.07186
2016-12-07,1.07185,1.07684,1.07098,1.07592
2016-12-08,1.07591,1.08734,1.05973,1.06211
2016-12-09,1.0621,1.06297,1.0531,1.05591
2016-12-11,1.05312,1.05498,1.05312,1.0546
2016-12-12,1.0546,1.06517,1.05254,1.06421
2016-12-13,1.06419,1.06671,1.06037,1.06274
2016-12-14,1.06276,1.067,1.04965,1.05121
2016-12-15,1.0512,1.05228,1.03665,1.04167
2016-12-16,1.04167,1.04742,1.04008,1.04483
2016-12-18,1.04385,1.0457,1.0437,1.04466
2016-12-19,1.04466,1.04795,1.03924,1.04027
2016-12-20,1.04027,1.04178,1.03523,1.03906
2016-12-21,1.03907,1.04511,1.03824,1.04263
2016-12-22,1.04263,1.04993,1.04253,1.04378
2016-12-23,1.04378,1.0469,1.04265,1.04532
2016-12-25,1.04416,1.04577,1.0438,1.04523
2016-12-26,1.04521,1.04674,1.04402,1.04538
2016-12-27,1.04538,1.04633,1.04324,1.04614
2016-12-28,1.04613,1.04798,1.03721,1.04143
2016-12-29,1.04144,1.06526,1.04139,1.05658
2016-12-30,1.05657,1.05914,1.05059,1.0521
2017-01-01,1.05148,1.05288,1.05148,1.0523
2017-01-02,1.0523,1.0526,1.04501,1.04575
2017-01-03,1.04575,1.04901,1.03403,1.04174
2017-01-04,1.04174,1.05013,1.039,1.04971
2017-01-05,1.04968,1.06153,1.04826,1.06039
2017-01-06,1.06039,1.06221,1.0525,1.0529
2017-01-08,1.053,1.05358,1.0526,1.05294
2017-01-09,1.05294,1.0589,1.05109,1.05858
2017-01-10,1.05858,1.06272,1.05509,1.05522
2017-01-11,1.05522,1.06229,1.04538,1.05941
2017-01-12,1.05942,1.06847,1.05714,1.06162
2017-01-13,1.06158,1.06734,1.05961,1.0642
2017-01-15,1.06039,1.06358,1.0603,1.06272
2017-01-16,1.06274,1.06344,1.05793,1.06022
2017-01-17,1.06022,1.07191,1.06007,1.06966
2017-01-18,1.06966,1.07123,1.06244,1.0628
2017-01-19,1.06282,1.06766,1.05892,1.06591
2017-01-20,1.06593,1.07094,1.06251,1.0699
2017-01-22,1.07027,1.07168,1.06941,1.07126
2017-01-23,1.07124,1.07729,1.07063,1.07591
2017-01-24,1.07589,1.07749,1.07204,1.07281
2017-01-25,1.07282,1.07698,1.07112,1.07525
2017-01-26,1.07527,1.07655,1.06576,1.06834
2017-01-27,1.06834,1.0725,1.06584,1.06958
2017-01-29,1.07213,1.07214,1.0708,1.07169
2017-01-30,1.07169,1.07402,1.06203,1.07075
2017-01-31,1.07075,1.08122,1.06846,1.08013
2017-02-01,1.08008,1.08073,1.0731,1.07653
2017-02-02,1.07654,1.08288,1.0756,1.07617
2017-02-03,1.07618,1.07975,1.07115,1.07818
2017-02-05,1.07896,1.07915,1.0778,1.07824
2017-02-06,1.07824,1.07887,1.07059,1.0743
2017-02-07,1.0743,1.07444,1.06561,1.06788
2017-02-08,1.06788,1.07139,1.06407,1.06913
2017-02-09,1.0691,1.07095,1.06509,1.06572
2017-02-10,1.06571,1.06677,1.06077,1.06397
2017-02-12,1.06285,1.0637,1.06174,1.06187
2017-02-13,1.06186,1.06585,1.0592,1.05987
2017-02-14,1.05986,1.06333,1.05608,1.05782
2017-02-15,1.05783,1.06092,1.05214,1.0603
2017-02-16,1.0603,1.06794,1.05998,1.06712
2017-02-17,1.06709,1.06767,1.06054,1.06114
2017-02-19,1.06075,1.06329,1.06075,1.06251
2017-02-20,1.0625,1.06299,1.06031,1.06088
2017-02-21,1.06088,1.06127,1.05258,1.0541
2017-02-22,1.05411,1.0574,1.04938,1.05505
2017-02-23,1.05505,1.05952,1.05376,1.05839
2017-02-24,1.0584,1.06179,1.05565,1.05595
2017-02-26,1.05637,1.05645,1.05517,1.0552
2017-02-27,1.0552,1.06306,1.05515,1.05838
2017-02-28,1.05838,1.06301,1.05666,1.05684
2017-03-01,1.05691,1.05894,1.05142,1.05359
2017-03-02,1.05358,1.05456,1.04948,1.0507
2017-03-03,1.0507,1.06239,1.05022,1.06203
2017-03-05,1.06097,1.06215,1.06002,1.06207
2017-03-06,1.06207,1.06399,1.05747,1.05789
2017-03-07,1.05789,1.06025,1.05581,1.05692
2017-03-08,1.05692,1.05741,1.05347,1.05447
2017-03-09,1.05447,1.06151,1.05249,1.05794
2017-03-10,1.05794,1.0699,1.0578,1.06728
2017-03-12,1.06747,1.06925,1.06747,1.06894
2017-03-13,1.06894,1.07142,1.06448,1.06507
2017-03-14,1.06508,1.06624,1.06003,1.06119
2017-03-15,1.0612,1.07399,1.06073,1.07375
2017-03-16,1.07376,1.07742,1.07057,1.07718
2017-03-17,1.07717,1.07823,1.07274,1.07382
2017-03-19,1.07318,1.07451,1.07317,1.0742
2017-03-20,1.07421,1.07772,1.0719,1.07368
2017-03-21,1.07368,1.08191,1.07353,1.08125
2017-03-22,1.08124,1.08245,1.07758,1.07891
2017-03-23,1.07891,1.08048,1.0768,1.0783
2017-03-24,1.07831,1.08179,1.07602,1.07969
2017-03-26,1.0835,1.08492,1.08264,1.08451
2017-03-27,1.08453,1.09058,1.08377,1.08608
2017-03-28,1.08609,1.08725,1.07988,1.08162
2017-03-29,1.08162,1.08264,1.07398,1.07583
2017-03-30,1.07582,1.07679,1.06718,1.06877
2017-03-31,1.06875,1.07018,1.06508,1.06535
2017-04-02,1.06594,1.06737,1.06585,1.06692
2017-04-03,1.06692,1.06809,1.06423,1.06695
2017-04-04,1.06695,1.06851,1.06355,1.06779
2017-04-05,1.06779,1.06889,1.06349,1.06717
2017-04-06,1.06715,1.0684,1.06289,1.06437
2017-04-07,1.06437,1.06659,1.05806,1.05889
2017-04-09,1.05866,1.05885,1.05734,1.05805
2017-04-10,1.05806,1.06064,1.05698,1.05971
2017-04-11,1.05972,1.06299,1.05785,1.06102
2017-04-12,1.06101,1.06751,1.0589,1.06698
2017-04-13,1.06698,1.06775,1.06094,1.06148
2017-04-14,1.06148,1.06294,1.0606,1.06105
2017-04-16,1.06129,1.06155,1.06028,1.06097
2017-04-17,1.06096,1.06703,1.06085,1.06432
2017-04-18,1.06432,1.07359,1.06372,1.07274
2017-04-19,1.07274,1.07367,1.06998,1.07145
2017-04-20,1.07145,1.07775,1.07069,1.07141
2017-04-21,1.0714,1.07379,1.06822,1.07237
2017-04-23,1.09164,1.09164,1.08648,1.08733
2017-04-24,1.08733,1.08774,1.08207,1.08649
2017-04-25,1.08648,1.09499,1.08512,1.09275
2017-04-26,1.09277,1.09507,1.08557,1.09083
2017-04-27,1.09083,1.09327,1.08517,1.0865
2017-04-28,1.08651,1.09474,1.08571,1.08961
2017-04-30,1.09099,1.0911,1.08905,1.0906
2017-05-01,1.09057,1.09239,1.0884,1.09084
2017-05-02,1.09086,1.09359,1.08881,1.09346
2017-05-03,1.09346,1.09367,1.08813,1.0888
2017-05-04,1.0888,1.0987,1.08749,1.09804
2017-05-05,1.09806,1.09995,1.09494,1.0995
2017-05-07,1.10188,1.10216,1.09633,1.09647
2017-05-08,1.09647,1.09968,1.09164,1.09265
2017-05-09,1.09265,1.09333,1.08633,1.08861
2017-05-10,1.08861,1.0898,1.08532,1.08671
2017-05-11,1.08671,1.08929,1.0839,1.08642
2017-05-12,1.08642,1.09342,1.08556,1.0931
2017-05-14,1.09288,1.0935,1.09226,1.09277
2017-05-15,1.09278,1.09893,1.09225,1.09799
2017-05-16,1.09798,1.10971,1.0979,1.10933
2017-05-17,1.10932,1.11704,1.10816,1.11541
2017-05-18,1.11543,1.11719,1.10757,1.11101
2017-05-19,1.111,1.12117,1.10995,1.12065
2017-05-21,1.11917,1.121,1.11916,1.12032
2017-05-22,1.12032,1.12634,1.11614,1.12373
2017-05-23,1.12371,1.12682,1.1175,1.11788
2017-05-24,1.11791,1.12332,1.11685,1.12304
2017-05-25,1.12306,1.12503,1.11937,1.121
2017-05-26,1.12099,1.12346,1.11605,1.11799
2017-05-28,1.11701,1.11849,1.11672,1.1176
2017-05-29,1.11758,1.11898,1.11277,1.1129
2017-05-30,1.11291,1.12054,1.11094,1.11728
2017-05-31,1.11728,1.12521,1.11645,1.12395
2017-06-01,1.12389,1.12566,1.12021,1.12128
2017-06-02,1.12127,1.1285,1.12049,1.12825
2017-06-04,1.12703,1.12837,1.12701,1.12772
2017-06-05,1.12775,1.12785,1.12342,1.12573
2017-06-06,1.12572,1.12842,1.12404,1.12702
2017-06-07,1.12701,1.12823,1.12039,1.12554
2017-06-08,1.12554,1.1269,1.118,1.11883
2017-06-09,1.11884,1.12157,1.11663,1.11941
2017-06-11,1.12061,1.12096,1.11971,1.12016
2017-06-12,1.12015,1.12321,1.11918,1.11973
2017-06-13,1.11972,1.12249,1.11852,1.12091
2017-06-14,1.12091,1.12958,1.1193,1.12129
2017-06-15,1.1213,1.12285,1.11321,1.11486
2017-06-16,1.11487,1.12016,1.11384,1.11968
2017-06-18,1.12053,1.12079,1.11956,1.12039
2017-06-19,1.12037,1.12128,1.11409,1.11445
2017-06-20,1.11443,1.11648,1.11188,1.11363
2017-06-21,1.11365,1.1169,1.11272,1.11667
2017-06-22,1.11666,1.11779,1.11392,1.11497
2017-06-23,1.11496,1.12089,1.11452,1.11918
2017-06-25,1.11963,1.11999,1.11902,1.11997
2017-06-26,1.11997,1.12198,1.11717,1.11828
2017-06-27,1.11827,1.13494,1.118,1.13369
2017-06-28,1.13369,1.13906,1.12917,1.13782
2017-06-29,1.1378,1.14455,1.13768,1.14394
2017-06-30,1.14393,1.14443,1.13921,1.14237
2017-07-02,1.14175,1.14266,1.14163,1.14232
2017-07-03,1.14234,1.14248,1.1355,1.13723
2017-07-04,1.13723,1.13769,1.13359,1.13595
2017-07-05,1.13596,1.13685,1.13123,1.13464
2017-07-06,1.13465,1.14254,1.13299,1.14212
2017-07-07,1.14212,1.14398,1.13796,1.13996
2017-07-09,1.13966,1.14038,1.13924,1.14034
2017-07-10,1.14032,1.1418,1.13817,1.13963
2017-07-11,1.13963,1.14797,1.13828,1.14738
